bad,mean,good
11.91,39.52,61.26
71.7,245.75,282.48
345.58,390.89,546.16
423.83,724.42,758.98
449.92,852.9,935.69
722.06,830.63,1019.9
722.3,992.13,1030.2
660.28,909.38,962.5
468.54,730.76,803.58
301.05,462.16,598.97
112.26,301.41,356.73
14.12,99.16,106.78
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.22,42.84,59.52
133.58,182.42,296.56
197.25,470.69,557.03
315.62,671.73,770.34
371.52,854.53,918.52
666.9,752.32,1013.75
508.66,875.3,1038.21
422.52,739.88,949.05
494.03,723.93,802.56
78.44,403.55,609.65
137.48,211.76,357.81
25.38,67.71,111.36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.15,29.64,53.91
105.93,181.48,288.75
178.01,527.88,555.7
494.68,714.83,773.68
596.33,887.23,927.28
517.84,975.77,1022.37
645.82,900.48,1024.4
302.76,938.9,945.93
489.6,691.68,820.21
265.09,525.76,605.87
149.17,340.36,367.84
39.88,56.56,108.3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.22,31.53,52.58
110.78,275.88,296.28
303.25,462.47,537.36
398.36,643.25,774.45
542.81,905.57,918.47
580.45,969.09,1016.9
707.45,823.84,1038.99
425.28,877.57,958.44
391.8,798.78,802.34
351.57,454.65,600.62
157.26,190.94,362.64
43.08,90.07,115.77
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.71,49.88,54.04
157.88,214.61,305.25
275.06,356.76,547.81
497.34,748.7,756.07
449.64,892.86,937.54
657.87,937.49,1012.77
741.68,927.69,1039.56
559.98,851.48,946.46
560.65,695.2,803.51
292.08,508.39,600.03
158.44,315.61,364.31
15.59,99.88,106.37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.09,43.51,57.89
151.56,215.63,291.51
327.19,500.39,541.13
476.85,633.07,775.94
619.85,769.86,922.33
383.56,900.12,1008.01
705.26,1003.55,1040.7
579.72,920.25,956.49
404.27,794.45,816.73
249.11,531.13,604.25
138.76,189.93,356.24
13.29,94.26,112.07
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.54,37.69,62.01
98.61,258.72,292.91
263.25,510.74,553.23
390.87,716.94,774.8
596.0,737.36,933.9
678.04,876.0,1020.33
480.61,1002.67,1033.61
682.13,906.56,954.18
429.74,666.14,820.73
216.97,452.28,601.13
175.53,296.27,358.23
11.94,91.62,109.12
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.54,40.18,60.98
80.49,168.12,290.15
245.35,498.12,542.65
401.83,709.83,760.22
441.27,754.82,935.65
542.39,881.62,1008.56
714.06,978.19,1020.84
584.39,867.34,966.29
520.06,647.74,817.12
320.97,540.48,616.38
164.89,333.92,370.12
22.86,86.42,107.93
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.56,34.07,60.79
132.68,250.73,286.82
342.41,501.55,542.18
373.98,698.8,758.26
601.13,867.02,934.08
510.79,993.15,1010.89
430.34,999.31,1027.73
443.52,940.95,952.59
425.8,733.17,817.99
331.98,554.7,606.46
120.53,276.92,344.48
33.75,95.73,109.77
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19.37,49.62,56.05
157.84,188.28,302.19
302.12,506.49,538.95
421.59,606.01,755.27
597.36,873.23,935.89
534.11,847.96,1017.25
688.19,986.7,1020.65
670.43,880.19,947.11
305.43,587.94,814.61
229.36,449.84,599.53
150.18,311.51,356.26
43.6,75.09,105.76
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20.67,51.29,67.17
121.01,212.72,292.41
257.04,397.53,538.55
333.22,704.31,756.52
507.96,769.27,920.43
698.83,1003.41,1026.85
603.96,995.86,1024.27
581.97,717.41,966.51
482.12,646.5,820.25
278.75,468.93,608.06
142.85,255.04,364.87
38.1,61.49,110.33
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7.99,47.34,54.42
105.96,217.39,294.5
263.38,419.53,560.84
463.59,692.39,763.69
609.71,908.33,935.84
706.31,946.34,1027.05
501.54,1012.18,1024.31
516.49,926.32,962.18
456.48,711.25,815.65
306.11,488.04,599.54
117.67,230.76,343.27
28.26,98.25,110.67
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.78,23.37,53.61
89.36,278.87,291.09
260.84,428.16,550.64
489.89,674.55,769.81
564.63,888.87,934.76
716.21,966.91,1025.61
634.7,978.1,1035.38
623.78,833.04,952.97
522.99,652.45,803.91
202.74,459.61,617.39
162.36,227.87,351.59
38.93,80.45,115.77
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.91,32.26,57.09
57.9,255.45,294.19
305.69,521.33,543.49
511.28,716.71,774.97
499.21,753.51,936.23
735.69,903.99,1020.01
329.4,1003.16,1030.0
422.56,918.35,960.72
523.26,617.91,804.75
353.53,589.13,593.48
73.36,232.81,370.89
25.17,62.11,108.65
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17.26,36.11,57.64
125.92,212.95,292.65
213.25,504.61,537.25
375.24,623.18,755.55
625.22,899.29,916.46
685.1,820.93,1019.92
597.3,946.02,1028.85
554.47,924.41,956.6
540.44,798.13,802.56
210.12,542.29,595.27
95.58,329.72,345.48
18.24,85.09,112.93
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.07,51.6,53.14
147.65,243.79,283.83
321.17,443.35,535.46
441.13,543.78,755.88
567.55,766.36,920.74
696.63,857.57,1013.44
586.46,942.22,1031.56
634.03,884.8,960.1
543.7,770.79,815.86
352.01,573.53,614.76
113.12,338.95,354.52
43.82,87.02,107.69
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.88,46.93,61.64
126.54,209.65,294.27
299.87,530.01,537.61
442.69,749.18,760.36
620.73,787.75,932.16
688.92,999.73,1023.28
721.05,797.81,1028.07
587.29,871.1,950.13
505.24,767.8,812.96
273.83,549.98,599.52
149.21,313.37,362.97
26.7,72.78,110.06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.98,37.53,65.34
127.8,234.77,292.77
157.13,497.19,538.36
462.96,721.69,771.09
615.29,862.03,915.78
698.47,994.61,1009.93
713.49,765.62,1031.01
495.63,791.52,954.4
354.72,731.38,807.84
364.68,535.99,611.05
129.23,261.74,356.15
32.37,57.16,108.59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.99,40.93,52.97
153.71,215.31,295.16
283.03,503.51,535.51
500.67,656.54,773.02
358.85,894.89,925.73
695.43,928.75,1026.28
655.33,1004.04,1038.17
466.07,816.87,957.47
415.17,748.34,803.63
349.44,587.82,618.18
173.96,288.63,344.25
41.49,78.71,117.46
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.22,40.18,71.32
132.65,240.92,283.12
273.8,441.62,543.57
519.64,680.09,771.89
380.78,889.42,939.77
459.28,869.77,1021.58
741.28,797.74,1036.99
573.61,909.12,957.37
350.95,649.41,816.1
269.99,525.39,619.74
156.22,242.35,359.65
35.57,80.15,110.6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17.51,47.04,55.21
28.5,220.16,291.91
263.99,486.48,541.87
477.39,751.43,760.58
599.59,889.47,915.92
709.53,1003.05,1020.56
739.91,994.59,1030.29
601.34,877.14,967.84
545.36,746.89,812.26
208.32,423.02,596.15
172.14,337.54,356.04
10.64,70.69,113.05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20.27,41.91,52.83
152.72,237.98,291.59
241.59,374.22,540.95
511.25,576.14,775.17
541.48,799.4,931.79
654.63,749.31,1023.53
736.75,902.14,1029.06
566.61,800.09,956.01
528.94,773.28,806.64
157.2,533.37,596.48
175.04,217.79,365.05
5.31,94.29,110.84
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.45,45.35,52.78
147.04,244.15,286.88
304.05,474.55,544.93
158.73,681.04,772.22
617.03,741.55,935.65
644.2,792.98,1029.96
616.04,942.42,1023.89
537.26,873.56,947.91
441.07,800.92,820.18
282.88,502.0,603.35
59.48,194.34,349.12
41.56,99.87,107.28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.47,28.92,63.59
139.99,173.52,291.65
328.06,525.93,544.6
411.7,652.09,757.94
644.59,862.7,936.91
650.79,827.26,1012.02
621.72,971.59,1031.29
662.29,837.7,963.08
555.05,780.69,811.34
301.11,503.66,597.56
55.11,330.85,371.62
20.1,52.89,108.64
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.13,35.78,54.03
153.59,220.09,284.4
299.88,392.12,559.76
509.68,576.33,767.83
538.76,729.08,924.91
735.51,797.96,1025.9
565.72,817.61,1019.89
558.06,752.23,963.99
540.92,715.1,820.88
268.68,407.96,609.6
174.99,214.98,366.13
22.29,95.02,109.03
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.64,40.57,64.86
145.54,221.29,286.0
298.65,410.29,554.27
321.9,586.18,764.77
568.65,905.79,936.57
690.64,1006.58,1019.0
356.5,830.03,1036.49
589.3,693.93,960.56
569.53,784.65,808.13
332.21,582.86,597.01
130.2,316.77,357.61
27.5,91.38,109.9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.24,73.83,82.95
83.0,199.42,332.19
94.76,460.78,553.43
279.75,514.4,793.42
306.08,519.78,882.47
386.46,939.96,948.63
397.87,581.88,969.23
433.72,759.0,921.28
141.24,401.32,794.24
153.17,408.89,530.9
100.78,175.34,308.09
21.42,77.72,82.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.71,47.24,87.74
120.68,261.57,331.01
126.04,368.28,572.61
343.62,405.49,768.52
341.81,847.23,929.04
185.04,911.59,998.84
138.79,546.9,981.9
423.49,679.62,916.1
305.63,676.75,779.9
151.03,378.93,562.62
54.0,239.26,304.42
25.91,63.82,91.45
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
29.49,72.95,96.04
130.87,206.75,315.8
99.5,306.83,581.9
175.5,697.97,782.04
434.39,807.91,930.51
457.37,735.57,1019.4
503.78,789.1,1003.15
280.94,708.33,928.27
66.28,577.28,773.82
110.98,335.57,531.92
19.51,241.65,290.25
17.94,66.82,91.06
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20.06,80.64,88.0
99.22,179.02,331.31
246.71,515.93,573.84
169.47,700.6,765.45
419.57,645.93,929.04
265.43,720.12,973.09
367.62,777.26,992.57
463.44,805.63,885.88
246.66,713.47,740.31
168.57,441.09,539.31
17.63,112.87,336.08
15.38,54.84,88.33
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.78,36.58,89.45
90.48,270.29,301.54
250.25,407.61,576.93
221.53,645.01,734.81
430.85,724.12,929.13
496.67,804.22,990.92
442.47,896.51,972.11
318.43,740.22,942.95
326.71,661.06,791.98
162.35,313.54,554.04
17.49,269.87,303.05
2.13,72.1,92.92
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.94,61.09,89.49
76.71,266.73,323.45
217.28,490.59,581.95
371.64,494.88,743.62
428.78,852.67,875.44
496.04,755.86,979.91
226.3,825.8,1004.58
336.63,555.34,930.16
105.67,542.01,746.24
82.71,330.51,577.83
71.54,223.84,315.61
4.12,36.59,95.08
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.79,39.31,99.16
88.87,210.9,312.55
127.96,480.82,558.38
337.38,558.82,754.25
441.61,769.57,941.33
398.49,521.18,950.51
458.93,843.96,1013.22
318.08,749.63,928.91
233.0,590.9,785.72
227.15,489.3,557.6
73.97,178.06,311.86
18.39,42.87,93.44
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
23.05,57.39,99.78
125.47,268.4,326.68
125.19,306.97,538.89
237.13,383.92,777.53
345.44,833.39,898.54
299.27,594.63,984.55
452.02,848.31,998.91
466.87,806.16,916.32
216.77,525.13,748.63
157.26,347.1,568.57
66.38,271.04,296.06
20.95,77.47,92.23
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19.38,69.57,94.8
85.4,223.97,322.95
199.1,524.76,536.65
306.1,479.19,749.54
202.71,619.54,929.92
425.53,867.11,970.05
376.0,796.26,1004.43
434.1,815.34,906.8
141.3,389.83,777.75
177.22,406.66,567.54
76.17,151.86,327.49
7.57,46.24,90.58
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.97,69.27,93.48
68.15,266.27,317.27
252.36,455.18,578.04
231.98,414.83,784.22
427.44,574.27,872.57
482.43,912.63,1014.07
444.1,563.35,986.46
383.93,825.03,888.06
351.28,722.06,782.97
220.24,470.18,539.31
22.94,107.09,290.36
2.87,45.6,81.22
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
24.35,64.02,87.95
66.0,223.43,301.28
221.62,448.03,547.15
317.8,572.17,742.45
422.73,786.66,938.85
484.96,515.32,1016.78
186.03,661.55,1005.93
349.65,780.85,929.3
271.48,574.46,735.59
215.32,427.86,580.56
71.86,169.13,316.11
18.27,49.25,80.75
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
28.07,70.52,84.62
124.01,249.63,301.77
190.2,459.6,553.79
324.98,611.38,773.6
421.98,504.93,928.79
427.92,612.48,1024.74
352.64,944.24,981.54
366.67,645.42,901.32
98.63,431.16,743.59
172.85,294.2,530.22
70.72,142.57,295.95
1.18,38.04,80.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.03,48.64,98.78
57.52,276.3,312.27
147.16,390.16,581.18
133.9,705.11,740.88
416.97,714.47,914.9
381.72,884.6,980.36
499.3,674.69,961.64
392.65,802.32,945.46
304.14,604.45,744.69
119.48,362.83,552.97
86.57,192.59,310.91
12.67,40.72,82.2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
29.18,34.51,100.36
14.95,288.01,340.41
254.35,460.43,533.43
264.08,403.47,737.93
336.31,663.72,923.65
167.15,901.57,961.63
467.63,815.32,963.35
315.61,761.62,902.04
366.89,686.22,764.29
165.59,437.77,552.38
88.65,205.15,329.46
22.15,49.0,84.94
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8.68,71.98,88.3
94.93,203.32,324.65
53.21,504.24,533.94
339.1,461.79,747.74
411.76,825.4,868.63
470.99,798.6,1010.8
393.93,625.27,1017.68
297.07,500.83,934.37
236.82,579.46,734.0
139.67,457.04,551.58
0.42,263.68,330.64
24.37,76.25,84.37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.14,38.75,88.99
115.9,282.72,327.49
208.53,480.88,547.81
303.1,679.38,732.61
281.1,599.41,926.83
324.75,889.87,1022.69
479.91,914.71,1001.75
322.89,543.51,909.82
337.23,636.28,735.86
231.8,442.52,573.61
83.61,125.44,329.31
19.43,65.49,89.56
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.73,77.47,85.16
30.14,203.94,296.76
237.36,447.04,564.72
291.13,725.19,783.53
366.73,714.45,921.54
209.06,824.98,972.06
142.0,794.45,966.94
356.23,637.18,933.54
270.77,655.04,759.94
133.24,447.05,539.26
17.85,134.7,298.04
25.79,68.08,92.47
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11.62,38.98,103.46
59.49,265.44,309.96
249.83,505.95,559.0
273.93,404.11,774.77
426.44,816.12,932.49
451.39,690.8,990.0
109.16,871.79,960.18
444.36,615.95,900.76
300.89,633.76,734.35
102.05,286.66,580.58
51.51,129.32,307.65
22.09,31.16,85.61
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.43,76.39,92.97
21.95,247.43,298.44
224.15,419.89,580.46
79.97,506.81,781.71
329.07,596.58,906.52
201.17,910.48,975.83
214.89,811.09,988.83
302.4,603.01,893.04
236.46,381.82,739.53
81.38,487.08,561.58
102.03,131.7,286.55
14.39,77.0,93.78
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.64,60.37,87.82
125.46,198.62,303.64
203.63,466.69,543.22
87.35,595.36,738.62
293.14,759.15,920.29
244.56,846.99,951.71
241.3,578.2,985.0
379.89,560.09,887.65
229.16,583.62,747.93
223.46,409.0,570.82
82.16,109.09,293.63
22.4,43.66,92.67
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.66,56.26,85.74
121.45,213.2,339.43
115.99,481.7,560.59
228.53,694.09,731.46
330.04,734.02,875.94
112.15,713.4,995.89
236.9,554.19,954.2
313.51,786.34,934.45
287.16,400.72,744.9
74.26,479.04,536.5
98.91,263.77,308.41
19.0,62.38,90.36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.38,32.43,97.51
113.75,254.08,319.87
174.65,284.5,573.08
214.02,678.34,767.08
156.98,758.3,880.46
374.91,892.14,981.25
480.98,574.96,977.93
248.21,831.78,879.1
187.21,470.18,770.55
169.62,450.14,557.97
102.57,247.28,325.95
11.65,51.98,91.78
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
11.5,78.64,86.1
128.62,212.07,326.01
129.2,420.08,541.26
180.87,513.45,773.66
339.7,849.74,909.84
318.07,886.18,1017.93
427.21,549.14,987.92
461.54,695.3,932.51
332.13,388.37,778.89
193.97,409.16,536.95
63.34,270.04,296.13
18.99,55.77,85.01
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
26.36,57.26,89.7
72.25,291.87,312.44
205.18,324.42,543.85
99.39,556.91,753.48
306.15,823.17,909.47
436.69,648.26,1006.65
335.44,694.26,1012.4
237.07,599.4,915.74
262.12,468.42,727.71
206.89,334.11,569.05
6.19,129.26,288.47
5.2,73.26,80.72
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.95,38.04,100.32
73.76,142.82,297.89
233.89,462.41,581.68
318.16,378.61,767.32
245.71,774.02,900.68
231.7,854.6,992.35
132.53,896.89,965.69
138.69,784.93,894.95
171.08,698.14,776.49
118.98,467.59,560.67
99.46,281.22,316.96
9.18,75.88,83.84
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.27,58.52,91.01
35.78,155.04,319.56
244.41,455.37,573.17
239.74,380.91,728.32
432.02,843.06,937.3
455.01,657.6,971.57
448.02,906.48,1003.54
370.17,846.27,901.96
301.77,700.61,741.15
23.05,426.69,522.06
88.58,196.16,306.74
19.67,75.41,87.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.45,31.67,94.91
100.75,167.99,326.04
241.98,330.57,562.05
123.48,482.65,760.18
245.92,664.18,876.33
273.34,909.33,1014.93
380.55,676.39,1020.26
233.99,646.72,934.78
82.14,582.62,767.6
124.96,466.31,529.19
97.69,255.23,308.74
3.65,76.56,86.59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.88,41.62,95.25
119.7,267.45,311.97
138.8,469.43,570.91
197.53,577.82,765.64
294.2,638.14,935.75
233.41,829.7,971.88
412.17,690.35,964.74
279.09,783.31,931.28
144.02,693.22,735.53
163.49,386.47,541.81
17.76,249.9,312.17
8.94,75.46,85.68
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.8,73.06,85.01
116.86,282.37,311.69
230.79,269.45,544.99
237.72,492.55,776.22
415.47,536.77,868.78
424.22,787.17,1014.87
391.17,710.7,969.61
391.29,670.01,884.14
327.66,539.09,741.75
206.44,468.53,547.41
71.1,260.6,301.95
25.62,32.2,81.3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10.29,78.04,85.17
63.25,288.49,334.01
80.2,438.26,555.55
284.84,545.2,770.91
335.0,776.74,873.17
437.08,739.9,960.39
465.05,789.06,959.72
428.11,534.08,934.72
226.54,519.81,728.18
137.05,381.45,532.91
75.61,160.19,320.84
4.95,59.59,80.8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
12.53,94.65,108.8
54.93,220.85,344.55
32.51,295.18,531.76
294.6,624.32,719.47
330.7,729.05,909.66
281.2,527.04,961.45
254.37,755.55,978.56
252.36,785.4,880.36
259.64,379.57,723.57
49.98,221.79,533.96
50.44,230.54,284.5
12.17,53.09,92.91
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.71,48.83,104.13
57.28,245.16,347.73
198.54,301.61,549.09
283.62,526.3,720.46
215.47,686.31,898.03
169.52,620.37,912.54
330.88,538.16,983.62
352.43,598.17,875.29
135.44,688.7,729.66
83.9,274.85,497.8
35.84,94.85,317.02
20.32,32.42,80.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9.8,68.97,118.24
67.81,210.38,337.46
142.1,320.44,571.57
155.98,551.93,768.7
385.35,466.56,867.13
64.84,648.76,945.17
373.12,617.15,930.32
353.59,658.83,848.29
198.05,529.0,747.4
133.99,416.64,508.85
18.92,178.91,296.25
19.79,61.59,85.43
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
28.48,76.91,111.17
65.17,169.47,328.8
125.77,474.72,529.19
56.99,503.62,735.85
87.0,622.85,888.06
415.77,588.87,950.0
377.53,748.81,920.09
316.23,533.61,886.88
270.19,659.59,731.45
175.96,440.0,487.27
30.81,140.37,311.96
22.2,40.93,80.54
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.12,75.28,111.29
91.67,172.53,315.58
156.12,512.96,558.31
155.27,562.42,744.25
416.17,582.02,880.72
315.86,704.32,941.29
245.78,678.86,922.46
407.18,745.34,877.34
147.59,432.28,700.41
68.12,344.57,498.33
53.56,266.08,309.92
9.42,73.44,85.38
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16.38,70.78,108.59
93.18,170.78,315.5
180.71,236.59,546.97
294.52,529.09,705.55
85.34,778.03,841.64
286.38,725.27,975.28
400.13,485.8,933.61
290.22,507.83,850.02
193.23,394.45,737.89
126.81,480.25,547.72
44.57,234.89,274.36
1.92,62.29,87.15
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18.51,49.49,106.17
102.48,259.56,336.96
68.89,456.22,529.14
288.74,677.06,723.25
383.36,741.58,850.9
395.96,741.19,954.77
444.9,715.69,922.18
359.39,635.61,884.63
112.48,645.13,692.76
34.71,418.47,515.39
9.4,254.24,310.3
15.79,77.1,79.41
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
21.66,75.67,111.78
98.27,197.7,338.52
161.22,505.62,515.59
80.83,574.15,742.84
71.98,482.92,879.38
477.28,893.75,923.23
329.55,903.2,976.92
278.25,638.25,869.73
90.47,431.82,712.08
136.32,389.7,492.34
45.16,177.52,288.6
10.33,37.14,78.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
26.59,82.97,107.05
33.1,286.57,344.67
91.9,375.16,519.37
290.54,545.87,746.3
386.41,808.12,858.49
354.88,803.8,917.93
343.36,754.89,949.36
